epoch,app_jif,app_rss_kb,pg_jif,pg_rss_kb,vk_jif,vk_rss_kb,run_jif,run_rss_kb
1789680823,6451602,120304,5228141,4437784,388013,3262644,2724233,94642116
1789680825,6453509,120360,5229795,4437772,388124,3263592,2725047,94616564
1789680828,6455384,120280,5231496,4465724,388233,3264404,2725844,94645652
1789680830,6457227,120304,5233188,4476172,388344,3265288,2726554,94642964
1789680832,6459063,120312,5234818,4477208,388453,3266088,2727360,94643640
1789680835,6460893,120360,5236434,4477224,388562,3267084,2728078,94616436
1789680837,6462652,120304,5238070,4489140,388669,3267848,2728848,94642960
1789680840,6464519,120300,5239731,4511204,388779,3268752,2729648,94644140
1789680842,6466403,120308,5241402,4511368,388889,3269488,2730379,94616432
1789680844,6468264,120352,5243085,4511096,388999,3270424,2731178,94643436
1789680847,6470122,120384,5244602,4438316,389111,3271268,2731930,94642708
1789680849,6472011,120336,5246221,4438056,389223,3272132,2732708,94616512
1789680851,6473927,120304,5247894,4438140,389333,3272892,2733508,94616460
1789680854,6475795,120388,5249532,4438120,389447,3273916,2734259,94644480
1789680856,6477716,120308,5251219,4449648,389561,3274760,2735083,94641804
1789680858,6479635,120308,5252883,4438268,389674,3275672,2735910,94616460
1789680861,6481514,120360,5254535,4438116,389785,3276532,2736661,94644052
1789680863,6483387,120344,5256186,4438200,389897,3277408,2737478,94643800
1789680865,6485309,120356,5257877,4438292,390014,3278284,2738216,94643152
1789680868,6487234,120304,5259568,4438128,390129,3279144,2739035,94616408
1789680870,6489157,120332,5261240,4438152,390239,3279932,2739852,94643584
1789680872,6491030,120360,5262873,4438228,390351,3280756,2740576,94644340
1789680875,6492903,120340,5264511,4438120,390465,3281740,2741393,94616500
1789680877,6494805,120388,5266188,4438192,390577,3282644,2742142,94644136
1789680879,6496763,120360,5267912,4438188,390694,3283532,2742962,94643096
1789680882,6498664,120336,5269591,4438196,390813,3284496,2743799,94643028
1789680884,6500605,120380,5271286,4438312,390929,3285520,2744548,94619268
1789680887,6502498,120352,5272947,4438324,391042,3286468,2745364,94652608
1789680889,6504350,120316,5274678,4469672,391151,3287472,2746067,94674504
1789680891,6506244,120344,5276452,4493252,391266,3288376,2746894,94644584
1789680894,6508139,120280,5278189,4499100,391379,3289004,2747677,94678056
1789680896,6509979,120220,5279847,4524708,391490,3289844,2748374,94685904
1789680898,6511815,120268,5281462,4546156,391603,3290880,2749182,94667284
1789680901,6513647,120192,5283104,4562652,391716,3291724,2750582,94677004
1789680903,6515372,120220,5284725,4571100,391824,3292508,2755364,95137420
1789680906,6519326,123828,5286611,4452444,392132,3291320,2774997,95711268
1789680916,6523088,126144,5287785,4454980,392728,3291968,2796627,95714904
1789680927,6527076,125084,5288986,4459448,393320,3291392,2811593,95716392
1789680939,6529809,126096,5289832,4469652,393832,3291308,2829570,95732760
1789680949,6533091,125612,5291238,4473644,394382,3291312,2854524,95736024
1789680962,6536486,125128,5291957,4485492,394848,3291416,2875879,95735896
1789680973,6539601,126128,5293042,4489588,395507,3291168,2897549,95736084
