epoch,app_jif,app_rss_kb,pg_jif,pg_rss_kb,vk_jif,vk_rss_kb,run_jif,run_rss_kb
1789698318,483169,130492,400003,4415836,15385,153156,57297,908260
1789698321,486504,130504,400004,4415816,15385,153072,64766,1047256
1789698323,486728,130456,400006,4415860,15385,152912,,
1789698325,486729,130488,400006,4415856,15386,152920,30,41744
1789698328,488170,130516,400007,4415764,15386,152840,5625,481748
1789698330,490544,130512,400010,4415852,15387,152904,12988,536000
1789698332,492917,130488,400013,4415836,15388,152520,20339,615404
1789698335,495350,130536,400013,4415684,15388,152588,27578,676524
1789698337,497872,130492,400014,4415864,15389,152592,34796,778764
1789698339,500363,130548,400018,4418852,15389,152480,41916,832360
1789698342,502937,130456,400021,4418744,15390,152476,49007,931720
1789698344,505479,130496,400022,4418868,15391,152184,56011,926644
1789698346,507653,130508,400022,4418740,15391,152220,61383,1064292
1789698349,507655,130496,400023,4418756,15391,152212,,
1789698351,507657,130504,400025,4453548,15392,152200,78,88120
1789698353,507659,130504,400027,4418744,15392,151792,1272,166636
1789698355,507661,130500,400031,4418896,15392,151736,2531,169304
1789698358,507663,130464,400031,4418776,15393,151828,3785,173552
1789698360,507665,130540,400036,4418760,15393,151812,5089,149780
1789698362,507666,130516,400038,4418840,15394,151156,6330,175032
1789698365,507668,130468,400038,4418868,15395,151148,7520,177048
1789698367,507669,130464,400039,4418788,15395,151032,8685,156420
1789698369,507671,130460,400039,4418904,15396,151144,9864,156852
1789698371,507673,130544,400040,4418868,15396,151148,10888,184696
1789698374,507674,130460,400040,4418884,15396,150908,48,129824
1789698376,507676,130536,400041,4418844,15397,150940,1316,175300
1789698378,507678,130492,400041,4418908,15397,150768,2622,181392
1789698381,507679,130512,400042,4418856,15398,150916,3924,181356
1789698383,507681,130544,400042,4418908,15399,150548,5191,158728
1789698385,507684,130540,400046,4418896,15399,150644,6434,189676
1789698387,507685,130496,400048,4418884,15399,150692,7616,191316
1789698390,507687,130504,400050,4418796,15399,150708,8766,165452
1789698392,507688,130464,400052,4418908,15400,150540,9902,166664
1789698394,507690,130548,400052,4418772,15401,150604,11012,199816
1789698396,507692,130464,400052,4418916,15401,150552,24,35260
1789698399,507694,130460,400053,4418912,15402,150644,1165,192656
1789698401,507696,130468,400058,4421248,15402,150612,2549,197592
1789698403,507697,130500,400059,4421256,15402,150576,3962,187392
1789698406,507699,130456,400059,4421284,15404,150596,5350,179328
1789698408,507700,130536,400059,4421268,15404,150596,6661,204500
1789698410,507702,130468,400061,4421128,15404,150512,8035,210988
1789698412,507704,130460,400061,4421312,15405,150608,9353,182324
1789698415,507705,130452,400062,4421196,15405,150584,10709,213588
1789698417,507708,130488,400063,4421272,15406,150616,12023,215544
1789698419,507710,130488,400064,4421148,15406,150460,17,32936
1789698422,507963,130432,400139,4421272,15419,150564,1432,198124
1789698424,508410,130548,400253,4421256,15440,150508,3220,215856
1789698426,508904,130536,400388,4421240,15466,150548,4924,214128
1789698428,509391,130460,400510,4421260,15490,150492,6615,250740
1789698431,509863,130464,400636,4421248,15513,150424,8333,315648
1789698433,510338,130500,400763,4421264,15538,150516,10025,354172
1789698435,510793,130468,400874,4421260,15558,150524,11463,366336
1789698438,510794,130488,400874,4421292,15558,150492,80,91308
1789698440,510796,130492,400875,4448940,15559,150496,73,64312
1789698442,512011,130464,401225,4421192,15607,150488,5574,272344
1789698444,513707,130508,401685,4421104,15666,150428,11782,353592
1789698447,515485,130496,402167,4421220,15729,150380,17899,409172
1789698449,517255,130464,402644,4421256,15791,150360,24031,464364
1789698451,518919,130436,403093,4421272,15852,150364,30031,564600
1789698454,520626,130452,403553,4421128,15914,150308,35998,708488
1789698456,521720,130492,403829,4421264,15950,150168,81,90828
1789698458,521722,130512,403832,4421248,15950,150288,,
1789698461,521722,130552,403834,4424184,15950,150240,17,33364
1789698463,522085,130756,404205,4427256,15976,150060,788,162628
1789698465,522676,130692,404798,4427316,16014,150096,1702,170900
1789698467,523308,130804,405433,4427428,16054,149964,2527,176776
1789698470,523953,130764,406072,4427480,16094,150012,3303,165352
1789698472,524572,130768,406684,4427368,16134,149976,4126,202276
1789698474,525201,130764,407300,4427376,16177,149936,4905,208660
1789698477,525765,130692,407835,4427348,16211,149904,5574,187640
1789698479,525767,130812,407841,4427320,16211,149980,81,91732
1789698481,525769,130716,407841,4455536,16212,149984,71,129664
1789698483,527222,131040,409344,4427256,16275,149788,2801,224556
1789698486,529212,131068,411311,4427228,16353,149792,5856,251316
1789698488,531243,130992,413338,4427416,16434,149788,8805,269188
1789698490,533301,131064,415362,4427360,16517,149796,11730,265060
1789698493,535357,131068,417400,4427336,16601,149644,14664,312536
1789698495,537429,131028,419446,4427284,16684,149724,17528,345812
1789698497,538885,131028,420816,4427296,16738,149748,19305,339236
1789698500,538887,130980,420819,4447204,16738,149696,,
1789698502,538889,131036,420820,4427196,16738,149720,21,35160
1789698504,539352,132044,421403,4442740,16758,149580,463,159764
1789698507,540115,132072,422293,4442704,16790,149496,918,164572
1789698509,540878,132308,423184,4442668,16820,149560,1374,165820
1789698511,541638,133452,424079,4442816,16853,149600,1827,151544
1789698513,542386,133448,424958,4442800,16882,149288,2303,179956
1789698516,543149,133704,425853,4442656,16911,149328,2739,191060
1789698518,543837,134416,426642,4442740,16936,149376,3126,165148
1789698520,543859,134456,426695,4446180,16936,149340,83,92380
1789698523,543875,134504,426733,4446316,16937,149320,55,88168
1789698525,545905,141428,428881,4446016,16993,149112,1696,208012
1789698527,548697,141392,431700,4446112,17063,149280,3497,220312
1789698530,551539,141388,434572,4446000,17134,149296,5233,232744
1789698532,554419,141336,437430,4446052,17206,149280,6991,224936
1789698534,557269,141428,440280,4445900,17279,149012,8741,259660
1789698537,560132,141392,443181,4446064,17352,149156,10450,276976
1789698539,562031,141372,444971,4445840,17395,149136,11410,303036
1789698541,562049,141336,445022,4445916,17396,149060,,
1789698544,562068,141316,445066,4445944,17396,148972,22,34212
1789698546,562112,141368,445159,4449856,17397,149164,122,148212
1789698548,562169,141312,445279,4449756,17397,149240,156,150836
1789698550,562218,141428,445383,4449852,17398,149284,186,150256
1789698553,562274,141336,445502,4449816,17398,149188,216,124300
1789698555,562344,141380,445644,4449916,17399,148928,257,154668
1789698557,562405,141388,445772,4449944,17399,148936,294,151572
1789698560,562461,141372,445884,4449860,17399,148964,328,126508
1789698562,562462,141312,445888,4449888,17400,148928,81,92648
1789698564,562464,141388,445891,4449940,17400,148532,59,121156
1789698566,562514,141372,446010,4449976,17401,148504,127,157940
1789698569,562590,141372,446177,4449928,17402,148520,172,160552
1789698571,562661,141384,446341,4450032,17402,148516,212,162516
1789698573,562727,141344,446483,4450020,17402,148228,245,135244
1789698576,562791,141396,446629,4450084,17403,148192,287,164232
1789698578,562869,141344,446809,4449940,17403,148192,331,162384
1789698580,562917,141392,446918,4452808,17403,148176,362,136768
1789698582,562919,141344,446919,4452860,17403,148196,80,86696
1789698585,562920,141388,446920,4452892,17404,148008,,
1789698587,562924,141336,446925,4453300,17404,148024,1490,184444
1789698589,562926,141368,446926,4453252,17405,148032,4006,200140
1789698591,562928,141388,446928,4453228,17406,147988,6516,170384
1789698594,562930,141388,446931,4453316,17406,147520,8997,224976
1789698596,562932,141416,446931,4453320,17407,147532,11503,288864
1789698598,562933,141388,446933,4453252,17407,147556,13970,296668
1789698600,562935,141424,446935,4453388,17407,147532,16380,290816
1789698603,562937,141312,446936,4453400,17409,147556,84,93496
1789698605,562938,141328,446937,4453328,17409,147132,14,27464
1789698607,563238,141312,447207,4455376,17433,147116,209,153816
1789698610,563752,141596,447649,4455412,17472,147468,385,154440
1789698612,564309,143768,448132,4455348,17510,148296,556,129132
1789698614,564881,143716,448606,4455276,17554,149088,738,132008
1789698616,565428,144248,449052,4455452,17595,149912,915,160580
1789698619,565932,144548,449483,4455388,17634,150008,1066,160116
1789698621,566442,144768,449896,4455280,17669,150172,1216,134644
1789698623,566460,144800,449944,4455272,17669,150044,80,92852
1789698626,566482,144856,449999,4455380,17670,150040,54,64336
1789698628,567251,144800,450696,4455972,17733,150108,367,139796
1789698630,568360,144856,451609,4455980,17810,150876,718,168660
1789698633,569472,144816,452507,4456036,17890,152660,1032,170840
1789698635,570481,144776,453317,4456032,17963,154500,1316,144396
1789698637,571529,144776,454184,4456032,18040,155968,1617,174928
1789698640,572601,145076,455061,4498816,18117,157764,1931,176520
1789698642,573393,145076,455696,4458984,18165,159424,2138,175468
1789698644,573416,145040,455749,4459012,18165,159400,,
1789698646,573438,145072,455801,4459040,18166,159376,,
1789698649,573678,145124,456014,4459836,18184,159780,515,154544
1789698651,574108,145032,456382,4459904,18212,160464,1205,153852
1789698653,574542,145292,456755,4459948,18241,161140,1862,128324
1789698656,574986,145536,457137,4459968,18268,161904,2498,157424
1789698658,575405,146972,457502,4459956,18297,163456,3126,156244
1789698660,575822,147440,457855,4459932,18323,165112,3748,161960
1789698662,576237,147412,458205,4460052,18348,166696,4349,133232
1789698665,576277,147400,458259,4459912,18348,166624,79,93752
1789698667,576294,147384,458308,4459896,18348,166684,29,38096
1789698669,576434,212944,458347,4460476,18350,166796,99,144776
1789698672,576631,147468,458362,4460596,18352,166776,106,147304
1789698674,576832,212888,458378,4460984,18355,166892,115,141080
1789698676,577038,212972,458401,4461220,18356,166868,126,118392
1789698679,577238,212896,458421,4461360,18358,166880,135,146356
1789698681,577437,212896,458438,4461608,18360,166912,144,144760
1789698683,577634,212888,458460,4461684,18362,166808,153,119816
1789698685,577831,212936,458478,4461956,18364,166864,163,145868
1789698688,578031,147508,458493,4462044,18366,166932,172,147020
1789698690,578056,147508,458494,4462036,18367,166888,,
1789698692,578203,278384,458515,4462152,18369,167024,95,152492
1789698694,578601,205564,458546,4462220,18372,167076,111,145296
1789698697,579003,278460,458579,4462476,18375,167120,127,119132
1789698699,579400,278456,458611,4462608,18378,167116,142,148500
1789698701,579791,147524,458668,4530784,18381,167224,155,145564
1789698704,580174,278416,458706,4531048,18384,167264,171,145148
1789698706,580575,147532,458752,4531284,18388,167296,184,119020
1789698708,580974,212992,458762,4464808,18391,167380,198,146820
1789698710,581383,278384,458792,4464940,18394,167424,214,146096
1789698713,581527,147536,458805,4465020,18396,167372,,
1789698715,581529,147452,458807,4465044,18396,167412,37,56368
1789698717,582063,370624,458847,4465024,18401,167532,122,151808
1789698720,582889,409400,458904,4465100,18407,167604,152,151308
1789698722,583702,409400,458967,4465132,18413,167632,183,151324
1789698724,584496,171060,459026,4465072,18419,167728,211,125528
1789698726,585275,305216,459081,4465116,18424,167916,240,152856
1789698729,586061,154124,459140,4465056,18431,167876,266,152580
